Open,High,Low,Close,Volume
1213.439941,1251.359985,1213.439941,1213.439941,190928
1260.839966,1260.839966,1213.439941,1260.839966,106540
1251.359985,1260.839966,1232.400024,1251.359985,141877
1222.920044,1232.400024,1222.920044,1222.920044,268459
1232.400024,1241.880005,1232.400024,1232.400024,57489
1279.800049,1298.76001,1241.880005,1279.800049,601792
1298.76001,1317.719971,1270.319946,1298.76001,410337
1317.719971,1327.199951,1298.76001,1317.719971,371307
1365.119995,1384.079956,1327.199951,1365.119995,1282170
1365.119995,1403.040039,1336.680054,1365.119995,556961
1346.160034,1365.119995,1346.160034,1346.160034,112869
1346.160034,1336.680054,1298.76001,1298.76001,168776
1308.23999,1308.23999,1308.23999,1308.23999,156118
1317.719971,1336.680054,1317.719971,1317.719971,367615
1289.280029,1346.160034,1289.280029,1289.280029,299050
1289.280029,1289.280029,1289.280029,1289.280029,18460
1279.800049,1289.280029,1270.319946,1279.800049,85443
1279.800049,1298.76001,1279.800049,1289.280029,103375
1308.23999,1327.199951,1308.23999,1308.23999,288501
1308.23999,1327.199951,1308.23999,1308.23999,97574
1308.23999,1308.23999,1298.76001,1298.76001,77004
1308.23999,1317.719971,1298.76001,1308.23999,30591
1289.280029,1308.23999,1289.280029,1289.280029,108650
1289.280029,1298.76001,1279.800049,1289.280029,238924
1289.280029,1298.76001,1289.280029,1289.280029,112869
1279.800049,1289.280029,1279.800049,1279.800049,173523
1232.400024,1279.800049,1232.400024,1232.400024,504218
1185,1232.400024,1175.52002,1185,264240
1213.439941,1232.400024,1213.439941,1213.439941,273734
1185,1185,1185,1185,550632
1147.079956,1185,1147.079956,1147.079956,26371
1166.040039,1166.040039,1137.599976,1166.040039,84388
1194.47998,1194.47998,1137.599976,1194.47998,312236
1194.47998,1194.47998,1137.599976,1137.599976,128164
1147.079956,1175.52002,1137.599976,1147.079956,277426
1156.560059,1156.560059,1137.599976,1156.560059,35865
1137.599976,1156.560059,1137.599976,1137.599976,124472
1185,1185,1137.599976,1185,54852
1137.599976,1156.560059,1137.599976,1137.599976,155590
1137.599976,1137.599976,1137.599976,1137.599976,37975
1118.640015,1147.079956,1118.640015,1118.640015,121835
1090.199951,1118.640015,1090.199951,1090.199951,8966
1099.680054,1118.640015,1099.680054,1099.680054,504218
1090.199951,1099.680054,1090.199951,1090.199951,43776
1109.160034,1109.160034,1052.280029,1052.280029,1057487
1061.76001,1061.76001,1061.76001,1061.76001,7384
1128.119995,1128.119995,1090.199951,1128.119995,7911
1090.199951,1099.680054,1090.199951,1090.199951,95991
1061.76001,1080.719971,1061.76001,1061.76001,14768
1080.719971,1080.719971,1080.719971,1080.719971,15823
1061.76001,1061.76001,1061.76001,1061.76001,3692
1061.76001,1061.76001,1061.76001,1061.76001,16878
1061.76001,1061.76001,1061.76001,1061.76001,10548
1042.800049,1052.280029,1042.800049,1042.800049,11603
1042.800049,1137.599976,1042.800049,1137.599976,39557
1052.280029,1061.76001,1042.800049,1052.280029,19515
1052.280029,1042.800049,1042.800049,1042.800049,14768
1071.23999,1071.23999,1071.23999,1071.23999,21624
1080.719971,1090.199951,1042.800049,1080.719971,68038
1071.23999,1080.719971,1071.23999,1071.23999,34283
1071.23999,1071.23999,1052.280029,1071.23999,22679
1099.680054,1099.680054,1061.76001,1099.680054,107067
1071.23999,1099.680054,1061.76001,1071.23999,214662
1061.76001,1090.199951,1061.76001,1061.76001,2110
1071.23999,1080.719971,1071.23999,1071.23999,197257
1080.719971,1080.719971,1071.23999,1080.719971,39557
1071.23999,1071.23999,1071.23999,1071.23999,24262
1042.800049,1052.280029,1042.800049,1042.800049,338607
1033.319946,1042.800049,1033.319946,1042.800049,46941
1042.800049,1052.280029,1042.800049,1042.800049,35865
1042.800049,1042.800049,1042.800049,1042.800049,25316
1042.800049,1042.800049,1042.800049,1042.800049,14240
1033.319946,1033.319946,1033.319946,1033.319946,10548
1014.359985,1033.319946,1014.359985,1014.359985,27954
1033.319946,1052.280029,1023.840027,1033.319946,111287
1033.319946,1033.319946,1023.840027,1023.840027,62764
1023.840027,1052.280029,1023.840027,1052.280029,113924
1042.800049,1052.280029,1033.319946,1042.800049,42194
1042.800049,1052.280029,1033.319946,1042.800049,290084
1071.23999,1080.719971,1042.800049,1071.23999,247362
1090.199951,1099.680054,1071.23999,1090.199951,303797
1090.199951,1109.160034,1071.23999,1090.199951,224683
1080.719971,1080.719971,1061.76001,1080.719971,69620
1109.160034,1109.160034,1080.719971,1109.160034,346518
1099.680054,1118.640015,1099.680054,1099.680054,175105
1109.160034,1109.160034,1090.199951,1109.160034,61181
1109.160034,1118.640015,1109.160034,1109.160034,34810
1090.199951,1099.680054,1090.199951,1090.199951,10021
1090.199951,1090.199951,1090.199951,1090.199951,8966
1080.719971,1099.680054,1080.719971,1080.719971,78586
1090.199951,1099.680054,1090.199951,1090.199951,47468
1080.719971,1090.199951,1080.719971,1080.719971,73840
1090.199951,1194.47998,1090.199951,1147.079956,1082276
1156.560059,1260.839966,1137.599976,1232.400024,1549047
1270.319946,1317.719971,1232.400024,1270.319946,849154
1241.880005,1298.76001,1241.880005,1241.880005,131329
1241.880005,1270.319946,1241.880005,1241.880005,66456
1232.400024,1260.839966,1222.920044,1232.400024,42721
1241.880005,1241.880005,1241.880005,1241.880005,1055
1251.359985,1260.839966,1251.359985,1251.359985,217299
1260.839966,1327.199951,1260.839966,1327.199951,496834
1327.199951,1327.199951,1317.719971,1327.199951,156118
1317.719971,1317.719971,1279.800049,1317.719971,28481
1327.199951,1327.199951,1270.319946,1327.199951,17405
1289.280029,1289.280029,1279.800049,1289.280029,5802
1270.319946,1279.800049,1270.319946,1270.319946,40084
1270.319946,1431.47998,1270.319946,1422,2570142
1431.47998,1488.359985,1384.079956,1431.47998,1453056
1403.040039,1440.959961,1393.560059,1403.040039,172995
1384.079956,1384.079956,1384.079956,1384.079956,200949
1384.079956,1507.319946,1384.079956,1450.439941,2727842
1440.959961,1459.920044,1422,1440.959961,963605
1422,1440.959961,1422,1422,128164
1422,1535.76001,1422,1507.319946,2537442
1516.800049,1602.119995,1516.800049,1602.119995,2719403
1611.599976,1611.599976,1564.199951,1611.599976,277953
1583.160034,1744.319946,1583.160034,1696.920044,2426155
1725.359985,2038.199951,1725.359985,1971.839966,6745766
1990.800049,2251.5,1919.699951,2251.5,23430856
2298.909912,2298.909912,1943.400024,2014.5,3273727
2061.899902,2085.600098,1896,2061.899902,2391345
2061.899902,2109.300049,1990.800049,2061.899902,1103373
2109.300049,2109.300049,1872.300049,1967.099976,2256852
1943.400024,2085.600098,1919.699951,2061.899902,1649258
1943.400024,2133,1872.300049,1943.400024,6241020
1943.400024,2109.300049,1753.800049,2109.300049,15315367
2085.600098,2251.5,2038.199951,2227.800049,3675097
2180.399902,2227.800049,2180.399902,2180.399902,398733
2251.5,2275.209961,2156.699951,2251.5,811180
2180.399902,2346.310059,2014.5,2180.399902,13661890
2180.399902,2417.409912,2133,2417.409912,5706738
2322.610107,2393.709961,2298.909912,2322.610107,589134
2322.610107,2346.310059,2275.209961,2322.610107,127109
2251.5,2346.310059,2251.5,2251.5,308544
2251.5,2417.409912,2109.300049,2109.300049,5304841
2133,2204.100098,1943.400024,1943.400024,16279500
1990.800049,2109.300049,1967.099976,1990.800049,5362857
1990.800049,2061.899902,1967.099976,1990.800049,10873921
2014.5,2061.899902,1990.800049,2014.5,1823308
1990.800049,2014.5,1990.800049,1990.800049,545357
1967.099976,2014.5,1967.099976,1967.099976,1710439
1967.099976,1990.800049,1967.099976,1967.099976,892931
1990.800049,2014.5,1943.400024,1990.800049,1824890
2061.899902,2061.899902,1967.099976,2061.899902,2836492
2038.199951,2061.899902,2014.5,2038.199951,1991557
2085.600098,2133,2014.5,2085.600098,7214119
2085.600098,2133,2061.899902,2085.600098,1040082
2085.600098,2109.300049,2061.899902,2085.600098,287974
2109.300049,2109.300049,1896,1896,8043231
1896,1943.400024,1872.300049,1896,6289016
1919.699951,1943.400024,1896,1919.699951,1155588
1896,1919.699951,1896,1896,1084913
1919.699951,1919.699951,1801.199951,1801.199951,6366020
1858.079956,1924.439941,1753.800049,1858.079956,4390813
1877.040039,1896,1848.599976,1877.040039,1015293
1877.040039,1896,1877.040039,1877.040039,1914025
1867.560059,1886.52002,1858.079956,1867.560059,287447
1877.040039,1905.47998,1867.560059,1877.040039,1390820
1896,1905.47998,1877.040039,1896,646623
1872.300049,1896,1872.300049,1872.300049,570146
1877.040039,1886.52002,1867.560059,1877.040039,235232
1877.040039,1905.47998,1877.040039,1877.040039,600737
1877.040039,1896,1877.040039,1877.040039,783754
1877.040039,1886.52002,1877.040039,1877.040039,602319
1848.599976,1877.040039,1848.599976,1848.599976,373417
1867.560059,1877.040039,1848.599976,1867.560059,126582
1877.040039,1877.040039,1858.079956,1858.079956,137658
1848.599976,1858.079956,1820.160034,1848.599976,239451
1782.23999,1848.599976,1772.76001,1782.23999,723100
1791.719971,1810.680054,1772.76001,1791.719971,339662
1810.680054,1820.160034,1801.199951,1810.680054,249472
1782.23999,1810.680054,1782.23999,1782.23999,143987
1772.76001,1801.199951,1772.76001,1772.76001,152426
1782.23999,1801.199951,1772.76001,1772.76001,225210
1772.76001,1801.199951,1772.76001,1772.76001,225210
1772.76001,1791.719971,1772.76001,1772.76001,421413
1858.079956,1858.079956,1782.23999,1858.079956,3308010
1924.439941,1933.920044,1858.079956,1924.439941,4979947
1872.300049,1943.400024,1872.300049,1872.300049,1242086
1877.040039,1886.52002,1877.040039,1877.040039,201476
1839.119995,1877.040039,1829.640015,1839.119995,278480
1791.719971,1848.599976,1791.719971,1791.719971,217827
1782.23999,1791.719971,1734.839966,1753.800049,678269
1715.880005,1791.719971,1696.920044,1715.880005,333860
1677.959961,1725.359985,1677.959961,1677.959961,231012
1763.280029,1791.719971,1725.359985,1763.280029,182489
1782.23999,1782.23999,1734.839966,1782.23999,368670
1763.280029,1772.76001,1753.800049,1763.280029,116561
1734.839966,1772.76001,1734.839966,1734.839966,82806
1753.800049,1763.280029,1753.800049,1753.800049,157700
1772.76001,1791.719971,1772.76001,1772.76001,165084
1801.199951,1801.199951,1763.280029,1801.199951,492088
1782.23999,1810.680054,1782.23999,1782.23999,598627
1734.839966,1801.199951,1725.359985,1734.839966,776370
1734.839966,1753.800049,1715.880005,1734.839966,299050
1715.880005,1734.839966,1715.880005,1715.880005,141877
1734.839966,1753.800049,1715.880005,1734.839966,250527
1725.359985,1725.359985,1715.880005,1725.359985,352320
1725.359985,1725.359985,1715.880005,1725.359985,266350
1725.359985,1725.359985,1725.359985,1725.359985,2110
1725.359985,1725.359985,1715.880005,1725.359985,21097
1734.839966,1734.839966,1725.359985,1734.839966,127637
1706.400024,1734.839966,1706.400024,1706.400024,268459
1715.880005,1715.880005,1696.920044,1715.880005,123945
1687.439941,1696.920044,1677.959961,1687.439941,328058
1687.439941,1706.400024,1687.439941,1687.439941,125000
1687.439941,1687.439941,1687.439941,1687.439941,23734
1706.400024,1706.400024,1677.959961,1706.400024,207278
1696.920044,1725.359985,1696.920044,1696.920044,180379
1687.439941,1696.920044,1687.439941,1687.439941,70675
1677.959961,1696.920044,1611.599976,1677.959961,332278
1659,1687.439941,1659,1659,148734
1725.359985,1744.319946,1668.47998,1725.359985,1204111
1696.920044,1725.359985,1696.920044,1696.920044,140295
1696.920044,1696.920044,1696.920044,1696.920044,12658
1687.439941,1696.920044,1677.959961,1687.439941,196202
1668.47998,1696.920044,1668.47998,1668.47998,137130
1659,1659,1611.599976,1659,587551
1696.920044,1725.359985,1640.040039,1696.920044,685125
1725.359985,1782.23999,1677.959961,1725.359985,1344934
1659,1753.800049,1649.52002,1659,463607
1677.959961,1829.640015,1668.47998,1801.199951,3603895
1820.160034,1839.119995,1687.439941,1687.439941,3131322
1706.400024,1763.280029,1706.400024,1706.400024,2133434
1715.880005,1715.880005,1706.400024,1715.880005,110759
1715.880005,1725.359985,1706.400024,1715.880005,162447
1715.880005,1725.359985,1706.400024,1715.880005,270042
1696.920044,1706.400024,1687.439941,1696.920044,198839
1687.439941,1706.400024,1687.439941,1687.439941,137130
1677.959961,1687.439941,1677.959961,1677.959961,64873
1668.47998,1687.439941,1659,1668.47998,314873
1659,1696.920044,1659,1659,172995
1677.959961,1687.439941,1668.47998,1677.959961,42194
1677.959961,1706.400024,1677.959961,1677.959961,45886
1677.959961,1687.439941,1668.47998,1677.959961,50633
1668.47998,1706.400024,1659,1668.47998,353902
1659,1668.47998,1649.52002,1659,267404
1687.439941,1706.400024,1659,1687.439941,627108
1668.47998,1677.959961,1659,1668.47998,223628
1687.439941,1706.400024,1677.959961,1687.439941,630800
1706.400024,1725.359985,1696.920044,1706.400024,1150314
1706.400024,1734.839966,1696.920044,1706.400024,822256
1677.959961,1706.400024,1677.959961,1677.959961,221518
1687.439941,1867.560059,1687.439941,1867.560059,4503155
1952.880005,1952.880005,1829.640015,1952.880005,10956200
1896,1967.099976,1872.300049,1896,4214653
1872.300049,1943.400024,1824.900024,1872.300049,2436704
1896,1905.47998,1886.52002,1896,553269
1919.699951,1919.699951,1896,1919.699951,816981
1990.800049,2061.899902,1896,1990.800049,9418228
1990.800049,2038.199951,1967.099976,1990.800049,1133436
1919.699951,1990.800049,1919.699951,1919.699951,1116559
1919.699951,2180.399902,1919.699951,2156.699951,12970963
2180.399902,2275.209961,2156.699951,2180.399902,13764738
2180.399902,2204.100098,2133,2180.399902,1481009
2180.399902,2180.399902,2156.699951,2180.399902,870779
2180.399902,2251.5,2180.399902,2180.399902,5175622
2180.399902,2204.100098,2156.699951,2180.399902,882909
2085.600098,2204.100098,2085.600098,2085.600098,1982063
2038.199951,2085.600098,2014.5,2038.199951,845462
2085.600098,2085.600098,2038.199951,2085.600098,1261073
2133,2204.100098,2085.600098,2133,1366031
2133,2156.699951,2085.600098,2085.600098,672467
2109.300049,2133,2085.600098,2109.300049,377109
2085.600098,2109.300049,2085.600098,2085.600098,92827
2085.600098,2133,1896,2085.600098,643458
2156.699951,2156.699951,2085.600098,2156.699951,1251580
2109.300049,2133,2109.300049,2109.300049,313290
2180.399902,2204.100098,2156.699951,2180.399902,2897673
2275.209961,2322.610107,2180.399902,2275.209961,6806420
2322.610107,2370.01001,2275.209961,2322.610107,5376570
2370.01001,2393.709961,2275.209961,2370.01001,6487328
2370.01001,2441.110107,2370.01001,2370.01001,3242081
2393.709961,2464.810059,2393.709961,2393.709961,4127101
2346.310059,2393.709961,2346.310059,2346.310059,1093879
2346.310059,2346.310059,2298.909912,2346.310059,716771
2322.610107,2346.310059,2322.610107,2322.610107,209915
2322.610107,2322.610107,2298.909912,2322.610107,86498
2275.209961,2322.610107,2180.399902,2275.209961,132911
2275.209961,2370.01001,2275.209961,2370.01001,843880
2322.610107,2393.709961,2322.610107,2322.610107,102848
2275.209961,2370.01001,2251.5,2275.209961,336497
2322.610107,2322.610107,2227.800049,2322.610107,1008437
2251.5,2298.909912,2227.800049,2251.5,368670
2251.5,2275.209961,2204.100098,2251.5,280063
2275.209961,2298.909912,2251.5,2275.209961,181962
2275.209961,2298.909912,2275.209961,2275.209961,191455
2251.5,2298.909912,2251.5,2251.5,102320
2275.209961,2275.209961,2227.800049,2251.5,622362
2275.209961,2275.209961,2251.5,2275.209961,146097
2275.209961,2630.709961,2275.209961,2393.709961,27601733
2441.110107,2512.209961,2417.409912,2441.110107,6412961
2346.310059,2393.709961,2346.310059,2346.310059,896095
2346.310059,2370.01001,2322.610107,2346.310059,91245
2346.310059,2370.01001,2322.610107,2346.310059,240506
2322.610107,2370.01001,2298.909912,2322.610107,138713
2322.610107,2370.01001,2298.909912,2322.610107,626053
2275.209961,2298.909912,2275.209961,2275.209961,927213
2298.909912,2298.909912,2227.800049,2298.909912,465189
2298.909912,2417.409912,2322.610107,2346.310059,2868665
2346.310059,2393.709961,2346.310059,2346.310059,230485
2370.01001,2370.01001,2346.310059,2370.01001,653480
2370.01001,2417.409912,2370.01001,2370.01001,970462
2370.01001,2417.409912,2370.01001,2370.01001,657699
2393.709961,2393.709961,2370.01001,2393.709961,767931
2417.409912,2441.110107,2370.01001,2417.409912,1601790
2441.110107,2488.51001,2393.709961,2441.110107,2098624
2512.209961,2535.909912,2417.409912,2512.209961,2031114
2535.909912,2583.310059,2512.209961,2535.909912,1306432
2488.51001,2559.610107,2488.51001,2488.51001,1166664
2464.810059,2488.51001,2441.110107,2464.810059,1218352
2512.209961,2583.310059,2488.51001,2512.209961,1035863
2512.209961,2535.909912,2488.51001,2512.209961,1047466
2488.51001,2559.610107,2488.51001,2488.51001,3341765
2512.209961,2559.610107,2512.209961,2512.209961,473100
2535.909912,2654.409912,2512.209961,2607.01001,2499467
2630.709961,2654.409912,2583.310059,2607.01001,2872884
2607.01001,2749.209961,2583.310059,2701.810059,3521617
2749.209961,2749.209961,2654.409912,2654.409912,1657697
2630.709961,2654.409912,2559.610107,2559.610107,2965183
2535.909912,2583.310059,2512.209961,2535.909912,1280060
2607.01001,2607.01001,2298.909912,2346.310059,8762112
2251.5,2346.310059,2180.399902,2251.5,3277419
2298.909912,2322.610107,2251.5,2298.909912,4072248
2227.800049,2298.909912,2227.800049,2227.800049,1290609
2204.100098,2227.800049,2156.699951,2156.699951,1743140
2014.5,2085.600098,1967.099976,2014.5,2693032
1872.300049,1872.300049,1730.099976,1777.5,294566335
1696.920044,1734.839966,1659,1696.920044,251425084
1592.640015,1649.52002,1554.719971,1592.640015,213188881
1696.920044,1706.400024,1668.47998,1696.920044,122103107
1715.880005,1734.839966,1611.599976,1611.599976,108923284
1668.47998,1668.47998,1583.160034,1668.47998,179983773
1687.439941,1734.839966,1677.959961,1687.439941,217533277
1668.47998,1772.76001,1649.52002,1763.280029,176783366
1886.52002,1914.959961,1772.76001,1886.52002,443337117
1839.119995,1914.959961,1820.160034,1839.119995,223228943
1810.680054,1810.680054,1763.280029,1810.680054,140352535
1820.160034,1848.599976,1810.680054,1820.160034,80141174
1848.599976,1867.560059,1820.160034,1848.599976,101497144
1820.160034,1848.599976,1810.680054,1820.160034,41565309
1829.640015,1858.079956,1810.680054,1829.640015,55622240
1820.160034,1848.599976,1801.199951,1820.160034,39409723
1820.160034,1829.640015,1801.199951,1820.160034,34618595
1829.640015,1848.599976,1810.680054,1829.640015,36451924
1782.23999,1820.160034,1763.280029,1820.160034,49051580
1829.640015,1848.599976,1820.160034,1829.640015,65424962
1820.160034,1839.119995,1810.680054,1820.160034,28119664
1810.680054,1820.160034,1801.199951,1810.680054,32849611
1810.680054,1829.640015,1801.199951,1810.680054,21256810
1820.160034,1848.599976,1801.199951,1820.160034,73331590
1820.160034,1820.160034,1801.199951,1820.160034,26039500
1896,1905.47998,1839.119995,1896,274625455
1896,1919.699951,1872.300049,1896,148281319
1896,1896,1872.300049,1896,45613824
1896,1967.099976,1896,1943.400024,125121033
1943.400024,1967.099976,1896,1919.699951,75750361
1919.699951,1943.400024,1896,1919.699951,90510349
1919.699951,1967.099976,1896,1919.699951,53650198
1896,1919.699951,1872.300049,1896,51389655
1896,1919.699951,1872.300049,1896,48076371
1919.699951,1943.400024,1896,1919.699951,111265051
1943.400024,1990.800049,1896,1943.400024,210606608
1967.099976,1990.800049,1943.400024,1967.099976,87494533
1990.800049,1990.800049,1943.400024,1990.800049,88199173
2061.899902,2061.899902,1990.800049,2061.899902,178455827
2061.899902,2061.899902,2038.199951,2061.899902,32548979
2085.600098,2085.600098,2038.199951,2085.600098,62345327
2109.300049,2133,2061.899902,2109.300049,113184882
2038.199951,2061.899902,2014.5,2038.199951,92429649
1990.800049,2061.899902,1967.099976,1990.800049,89278808
1967.099976,1990.800049,1896,1919.699951,52325834
1824.900024,1872.300049,1801.199951,1801.199951,95858439
1839.119995,1924.439941,1839.119995,1924.439941,95151162
1943.400024,1967.099976,1848.599976,1872.300049,96693353
1914.959961,1962.359985,1877.040039,1962.359985,92462877
1967.099976,1990.800049,1896,1919.699951,63946589
1943.400024,1967.099976,1896,1943.400024,51066871
1943.400024,1943.400024,1872.300049,1872.300049,65932872
1877.040039,1896,1877.040039,1886.52002,30544237
1896,1933.920044,1877.040039,1896,73064713
1872.300049,1896,1848.599976,1872.300049,34165009
1867.560059,1896,1829.640015,1839.119995,33372289
1848.599976,1858.079956,1829.640015,1848.599976,28342765
1848.599976,1867.560059,1829.640015,1839.119995,22984654
1810.680054,1829.640015,1782.23999,1801.199951,94870572
1801.199951,1810.680054,1763.280029,1801.199951,86154346
1782.23999,1791.719971,1744.319946,1791.719971,38676075
1791.719971,1839.119995,1791.719971,1810.680054,57378566
1839.119995,1867.560059,1820.160034,1848.599976,61442375
1848.599976,1858.079956,1810.680054,1829.640015,22388664
1810.680054,1820.160034,1782.23999,1791.719971,40730396
1791.719971,1820.160034,1772.76001,1782.23999,27293716
1782.23999,1763.280029,1725.359985,1734.839966,67157553
1744.319946,1763.280029,1706.400024,1715.880005,55355891
1706.400024,1753.800049,1706.400024,1734.839966,14340686
1744.319946,1753.800049,1725.359985,1734.839966,6517391
1753.800049,1763.280029,1725.359985,1744.319946,15174017
1725.359985,1734.839966,1706.400024,1725.359985,14675601
1753.800049,1782.23999,1725.359985,1753.800049,72003538
1782.23999,1791.719971,1744.319946,1744.319946,84246123
1763.280029,1772.76001,1734.839966,1744.319946,16784246
1763.280029,1886.52002,1744.319946,1886.52002,111769796
1886.52002,1933.920044,1839.119995,1924.439941,165160502
1919.699951,1990.800049,1919.699951,1943.400024,90435982
1967.099976,1967.099976,1919.699951,1943.400024,52540496
1943.400024,1943.400024,1896,1919.699951,57490380
1943.400024,1967.099976,1919.699951,1967.099976,70944464
1967.099976,1990.800049,1919.699951,1967.099976,36408148
1943.400024,1943.400024,1919.699951,1943.400024,19170316
1943.400024,1943.400024,1896,1919.699951,29991495
1919.699951,1919.699951,1872.300049,1919.699951,21793201
1872.300049,1896,1824.900024,1848.599976,43058450
1829.640015,1848.599976,1801.199951,1810.680054,24665030
1820.160034,1829.640015,1810.680054,1820.160034,6743656
1839.119995,1867.560059,1829.640015,1867.560059,5638173
1867.560059,1886.52002,1858.079956,1867.560059,17004182
1867.560059,1886.52002,1858.079956,1867.560059,23968829
1867.560059,1877.040039,1829.640015,1839.119995,11179828
1810.680054,1829.640015,1801.199951,1810.680054,13039528
1810.680054,1829.640015,1801.199951,1820.160034,24173997
1801.199951,1829.640015,1801.199951,1820.160034,7206735
1820.160034,1848.599976,1820.160034,1820.160034,15282139
1801.199951,1839.119995,1801.199951,1829.640015,15770008
1820.160034,1839.119995,1801.199951,1820.160034,16080133
1820.160034,1829.640015,1734.839966,1744.319946,32956151
1725.359985,1725.359985,1640.040039,1649.52002,61357460
1677.959961,1687.439941,1640.040039,1687.439941,35594331
1630.560059,1677.959961,1611.599976,1659,7422979
1602.119995,1659,1602.119995,1602.119995,35338530
1564.199951,1564.199951,1422,1459.920044,79774614
1516.800049,1573.680054,1488.359985,1564.199951,53756211
1592.640015,1668.47998,1573.680054,1630.560059,74277263
1668.47998,1725.359985,1659,1715.880005,58751980
1668.47998,1677.959961,1621.079956,1640.040039,26925046
1677.959961,1677.959961,1630.560059,1649.52002,29842234
1640.040039,1659,1621.079956,1640.040039,10353880
1640.040039,1659,1630.560059,1649.52002,27751521
1668.47998,1668.47998,1630.560059,1649.52002,21969361
1668.47998,1753.800049,1659,1687.439941,140921631
1687.439941,1725.359985,1677.959961,1706.400024,23859125
1706.400024,1687.439941,1649.52002,1668.47998,28688228
1659,1659,1592.640015,1621.079956,33903406
1630.560059,1630.560059,1602.119995,1602.119995,14734672
1611.599976,1649.52002,1602.119995,1602.119995,25556378
1621.079956,1649.52002,1621.079956,1630.560059,30817970
1630.560059,1649.52002,1611.599976,1621.079956,20233605
1611.599976,1640.040039,1611.599976,1611.599976,14916106
1630.560059,1649.52002,1621.079956,1630.560059,39412888
1611.599976,1630.560059,1592.640015,1611.599976,21616514
1611.599976,1621.079956,1611.599976,1621.079956,23821678
1611.599976,1611.599976,1592.640015,1602.119995,23403430
1611.599976,1621.079956,1583.160034,1583.160034,33803196
1592.640015,1611.599976,1573.680054,1583.160034,31679255
1583.160034,1602.119995,1564.199951,1583.160034,25598572
1583.160034,1592.640015,1573.680054,1583.160034,17760509
1573.680054,1583.160034,1554.719971,1573.680054,21774214
1545.23999,1545.23999,1507.319946,1526.280029,38320591
1526.280029,1535.76001,1488.359985,1497.839966,16809562
1497.839966,1507.319946,1478.880005,1497.839966,14494694
1507.319946,1516.800049,1478.880005,1478.880005,54801567
1450.439941,1450.439941,1422,1422,41122800
1422,1450.439941,1374.599976,1440.959961,34845387
1488.359985,1497.839966,1431.47998,1440.959961,21076430
1384.079956,1431.47998,1384.079956,1384.079956,21271050
1403.040039,1412.52002,1346.160034,1355.640015,14204083
1327.199951,1327.199951,1241.880005,1251.359985,35056357
1279.800049,1317.719971,1232.400024,1317.719971,29094873
1346.160034,1355.640015,1289.280029,1298.76001,20504174
1317.719971,1336.680054,1279.800049,1317.719971,12451449
1327.199951,1355.640015,1317.719971,1346.160034,24744671
1336.680054,1412.52002,1336.680054,1365.119995,41748853
1365.119995,1374.599976,1327.199951,1365.119995,8783209
1374.599976,1393.560059,1365.119995,1384.079956,13784780
1403.040039,1403.040039,1308.23999,1317.719971,24966190
1317.719971,1327.199951,1260.839966,1279.800049,21937715
1317.719971,1317.719971,1279.800049,1289.280029,32132313
1289.280029,1289.280029,1213.439941,1222.920044,19474113
1222.920044,1251.359985,1222.920044,1251.359985,6530049
1251.359985,1279.800049,1222.920044,1251.359985,23608070
1194.47998,1251.359985,1194.47998,1194.47998,18015783
1213.439941,1213.439941,1109.160034,1128.119995,23550581
1128.119995,1166.040039,1099.680054,1156.560059,15708299
1185,1213.439941,1175.52002,1185,29156054
1156.560059,1175.52002,1128.119995,1156.560059,8707259
1185,1185,1147.079956,1156.560059,7207263
1166.040039,1185,1156.560059,1175.52002,9338587
1194.47998,1203.959961,1175.52002,1185,30131263
1185,1203.959961,1166.040039,1185,17380763
1166.040039,1203.959961,1156.560059,1166.040039,9073292
1166.040039,1175.52002,1137.599976,1166.040039,19709345
1166.040039,1175.52002,1156.560059,1166.040039,12031619
1166.040039,1166.040039,1128.119995,1147.079956,24690874
1137.599976,1147.079956,1118.640015,1137.599976,17744687
1128.119995,1137.599976,1109.160034,1128.119995,22937713
1128.119995,1156.560059,1118.640015,1137.599976,29006793
1137.599976,1147.079956,1128.119995,1137.599976,10735736
1194.47998,1203.959961,1175.52002,1194.47998,38402342
1185,1185,1175.52002,1185,17435088
1185,1185,1137.599976,1147.079956,17947745
1147.079956,1147.079956,1118.640015,1137.599976,17110194
1137.599976,1137.599976,1118.640015,1128.119995,12092273
1128.119995,1137.599976,1118.640015,1118.640015,10209893
1128.119995,1147.079956,1118.640015,1137.599976,17958294
1137.599976,1156.560059,1128.119995,1137.599976,14562204
1156.560059,1156.560059,1128.119995,1147.079956,10138163
1156.560059,1185,1137.599976,1156.560059,29276307
1137.599976,1156.560059,1128.119995,1147.079956,9441962
1128.119995,1147.079956,1118.640015,1128.119995,15227815
1128.119995,1137.599976,1109.160034,1128.119995,15380768
1128.119995,1156.560059,1118.640015,1147.079956,12827503
1156.560059,1194.47998,1137.599976,1156.560059,41961406
1156.560059,1260.839966,1156.560059,1251.359985,89921743
1270.319946,1279.800049,1194.47998,1203.959961,49628055
1203.959961,1213.439941,1175.52002,1185,16023699
1194.47998,1203.959961,1175.52002,1175.52002,12192484
1175.52002,1175.52002,1137.599976,1156.560059,13472544
1156.560059,1156.560059,1137.599976,1137.599976,5121297
1137.599976,1175.52002,1137.599976,1175.52002,21216725
1175.52002,1185,1156.560059,1156.560059,5723089
1137.599976,1156.560059,1128.119995,1156.560059,11170862
1147.079956,1147.079956,1118.640015,1118.640015,12537947
